FECHA CT,NUMERO TICKET,MOTIVO,ID TIENDA,DIRECCION,LOCALIDAD,TIPO VISITA,GRUPO,ESTADO,PRECIO,1° REMITO,2° REMITO,ESTADO FINAL
7/10/2025 18:26:20,6095216,T5544 Piso roto - ACONTEC,5544,AV. RIVADAVIA 18362,MORON,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
7/10/2025 18:26:57,6095955,T919 BOMBA EN CORTO - ACON,919,GAONA 1170,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,115000,TRUE,TRUE,APROBADO
7/10/2025 19:04:29,6096283,Tienda 148 MANIJA DE PUERTA PRINCIPAL ROTA - ACONTEC,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-MANU,TERMINADO,99400,TRUE,TRUE,APROBADO
9/10/2025 17:23:53,6100530,T499 SOLDAR ESCALERA DE INGRESO A MERENDERO - ACONTEC,499,MISIONES 6458,PALOMAR,EMERGENCIA,G-MANU,TERMINADO,116000,TRUE,TRUE,APROBADO
13/10/2025 8:50:14,6104513,T99 - Tienda sin agua - ACONTEC,99,Salvador María del Carril 169,PASO DEL REY,PRESUPUESTO,G-MANU,TERMINADO,1100000,TRUE,TRUE,APROBADO
15/10/2025 16:34:26,6107704,T 110 - Cartelera de emergencia + Adecuacion Puerta de emergencia,110,AV ROCA 3729,TRUJUI,EMERGENCIA,G-ALEXIS,TERMINADO,167000,TRUE,TRUE,APROBADO
28/7/2025 16:06:24,5999013,T140 Termotanque sin funcionar - ACONTEC,140,AV CROVARA 969,VILLA MADERO,EMERGENCIA,G-MANU,TERMINADO,,TRUE,FALSE,CERRADO
5/10/2025 20:54:08,6093000,T5497 PERDIDA DE AGUA EN MURAL - ACONTEC,5497,1RO DE MAYO 850,LOMA HERMOSA,EMERGENCIA,G-MANU,TERMINADO,,TRUE,FALSE,CERRADO
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
25/8/2025 18:16:48,6036922,T5176 TECHO DEL DEPÓSITO CON FILTRACIONES Y QUEBRADO - se pide inf,5176,SAN LORENZO 1055,VILLA BOSCH,PRESUPUESTO,G-NAZA,TERMINADO,,,,CERRADO
4/9/2025 14:20:12,6041304,5551- Trabajo por acta (Isonorización),5551,AV JUAN MANUEL ROSAS 3200,JOSE LEON SUAREZ,PRESUPUESTO,G-NAZA,TERMINADO,3148400,TRUE,TRUE,APROBADO
19/9/2025 14:07:42,5968499,"t60 MEJORAS DE INSPECCION ESTIMADOS, LA TIENDA YA TUVO LA INSPECCION , Y LA SEMANA OASADA VINIERON A CONTROLAR LOS PUNTOS DE MEJORAS.- NO ESTABAN REALIZADOS. 1- REEMPLAZAR/PINTAR PLACAS DE CIELO RASO.- 2- COLOCAR SEÑALIZACION DE SALIDAS DE EMERGENCIA EN EL SALON DE VENTAS.- SOLICITO QUE SE VENGA A REALIZAR POR FAVOR, ADJUNTO ACTA.-",60,SEGUROLA 1178,VELEZ SARSFIELD,EMERGENCIA,G-ALEXIS,TERMINADO,,TRUE,FALSE,CERRADO
2/10/2025 16:24:11,6087589,T214 termotanque pierde - ACONTEC,214,GUAYAQUIL 887,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
5/10/2025 20:54:45,6093915,T5167 - Filtraciones en tienda - ACONTEC,5167,PRIMERO DE MAYO 2156,PABLO PODESTA,PRESUPUESTO,G-MANU,TERMINADO,1519000,TRUE,TRUE,APROBADO
7/10/2025 12:14:30,6097059,T475 - Pedido civil por ACTA - Acontec,475,AV SAN MARTIN 1372,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,3600000,TRUE,TRUE,APROBADO
7/10/2025 14:30:25,6090097,"T151 - Realizar PAT por ACTA - Acontec Buenas tardes en dicha acta que a continuación adjunto , nos están solicitando el protocolo de medición de puesta a tierra con detalle de lo que debe contener . Les solicitamos dicha documentación lo más URGENTE POSIBLE . Desde ya muchas gracias",151,JOSE MARIA BOSCH 1336,VILLA BOSCH,EMERGENCIA,G-NAZA,TERMINADO,,,,CERRADO
7/10/2025 16:17:50,6093600,T98 Filtración por techos y paredes en el sector de cajas - ACONTEC,98,INDEPENDENCIA 173,MORON,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
9/10/2025 17:07:07,6099774,T1028 - Salto de termicas y diyuntores - ACONTEC,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,EMERGENCIA,G-JOSE,TERMINADO,59100,TRUE,TRUE,APROBADO
10/10/2025 18:15:45,6079123,T19 - Arreglo de vereda- ACONTEC,19,CL JUAN M.DE ROSAS 3634,SAN JUSTO,PRESUPUESTO,G-MANU,TERMINADO,470430,TRUE,TRUE,APROBADO
11/10/2025 12:14:18,6102475,T1101 - Filtraciones y baño tapado - ACONTEC,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
13/10/2025 9:25:02,6104178,36 - Puerta de ingres Averiada - ACONTEC,36,JOSE MARIA MORENO 779,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
13/10/2025 9:25:52,6101537,Tda 157 pared con humedad salón. - ACONTEC,157,AV MAYO 791,RAMOS MEJIA,PRESUPUESTO,G-MANU,TERMINADO,493342,TRUE,TRUE,APROBADO
13/10/2025 18:26:37,6106459,T5397 - DESCARGA DE ELECTRICIDAD EN CAJAS - ACONTEC,5397,AV BALBIN 2239,VILLA LYNCH,EMERGENCIA,G-MANU,TERMINADO,59100,TRUE,,APROBADO
,,,,,,,,,,,,
14/10/2025 17:35:32,6105696,T99 - Techo desoldado - Acontec,99,Salvador María del Carril 169,PASO DEL REY,EMERGENCIA,G-JOSE,TERMINADO,106200,TRUE,TRUE,APROBADO
14/10/2025 17:36:12,6107829,T1022 - Se solicita trabajo en porton por que se rompio y no se puede cerrar - ACONTEC,1022,PRES.JUAN D.PERON 7230,MARTIN CORONADO,PRESUPUESTO,G-MANU,TERMINADO,1256000,TRUE,TRUE,APROBADO
14/10/2025 17:36:51,6100257,T5281 baranda mural rota - ACONTEC,5281,AV MOSCONI 242,LOMAS DEL MIRADOR,EMERGENCIA,G-MANU,TERMINADO,78300,TRUE,TRUE,APROBADO
14/10/2025 17:37:40,6100966,T5501 - CAÑERIAS DEL SALON TAPADAS - ACONTEC,5501,ZARATE 155,MERLO,EMERGENCIA,G-JOSE,TERMINADO,90400,TRUE,TRUE,APROBADO
14/10/2025 17:39:44,6105394,T491 - Fuerte filtración en el baño afecta a vecinos - ACONTEC,491,VALLE 509 / 519,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
14/10/2025 17:34:37,6107867,T5338 - se pide electricista para arreglar cartel de entrada que cuenta con luces quemadas - ACONTEC,5338,AV. BOULOGNE SUR MER 1484,VILLA MADERO,EMERGENCIA,G-MANU,TERMINADO,106000,TRUE,TRUE,APROBADO
15/10/2025 15:56:28,6106173,T160 - Caño de termotanque pierde agua - ACONTEC,160,ARTIGAS Y CAMPICHUELO 6015,VILLA BALLESTER,EMERGENCIA,G-ALEXIS,TERMINADO,111000,TRUE,TRUE,APROBADO
16/10/2025 11:08:04,6079139,T1014 Filtracion en la pared del vecino - ACONTEC,1014,GABINO EZEIZA ESQ BRASIL 8650,LOMA HERMOSA,EMERGENCIA,G-ALEXIS,TERMINADO,73000,TRUE,TRUE,APROBADO
16/10/2025 18:14:13,6111043,T 99 Requerimiento de Acta,99,Salvador María del Carril 169,PASO DEL REY,PRESUPUESTO,G-JOSE,TERMINADO,4333777,TRUE,TRUE,APROBADO
17/10/2025 13:05:18,6111992,T165 - Pedido civil por ACTA - Acontec,165,AV ZAPIOLA 529,PASO DEL REY,PRESUPUESTO,G-JOSE,TERMINADO,3577000,TRUE,TRUE,APROBADO
17/10/2025 17:55:19,6111361,T5338 - Iluminacion de salon - ACONTEC,5338,AV. BOULOGNE SUR MER 1484,VILLA MADERO,EMERGENCIA,G-JOSE,TERMINADO,107000,TRUE,TRUE,APROBADO
17/10/2025 17:58:02,6110785,T1022 - Cartel de alambrado cayéndose - ACONTEC,1022,PRES.JUAN D.PERON 7230,MARTIN CORONADO,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
17/10/2025 17:57:07,6111139,T98 Termotanque dañado - ACONTEC,98,INDEPENDENCIA 173,MORON,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
20/10/2025 12:23:41,6113627,T578 - guía de la puerta desoldada - ACONTEC,578,SIMBRON 5768,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
20/10/2025 12:24:15,6113766,T5268 nos encontramos sin agua por robo de canilla (rompiendo el caño) exterior.,5268,AV MITRE 4729,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,73700,TRUE,TRUE,APROBADO
21/10/2025 10:13:53,6116398,T68 Se solicita desagote pozo ciego,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,EMERGENCIA,G-NAZA,TERMINADO,691800,TRUE,TRUE,APROBADO
21/10/2025 10:16:20,6114072,"T1029 - Pozo desbordado, se necesita destape del mismo - ACONTEC",1029,AV.BRIG.GRAL.J.M.DE ROSAS 4351 ESQ.9 DE JULIO,JOSE LEON SUAREZ,EMERGENCIA,G-NAZA,TERMINADO,691800,TRUE,TRUE,APROBADO
21/10/2025 12:31:23,6116806,T183 - Se solicita arreglo de portón de parking - ACONTEC,183,RODRIGUEZ PEÑA 1355,SANTOS LUGARES,EMERGENCIA,G-MANU,TERMINADO,78000,TRUE,TRUE,APROBADO
21/10/2025 10:21:45,6113917,T5589 - Se solicita el cambio de 20 plfaones de luz en tienda - ACONTEC,5589,RIVADAVIA 17980,MORON,EMERGENCIA,G-ALEXIS,TERMINADO,1640500,TRUE,TRUE,APROBADO
22/10/2025 12:42:28,6117805,1029 - fachada rota se solicita mantenimiento - ACONTEC,1029,AV.BRIG.GRAL.J.M.DE ROSAS 4351 ESQ.9 DE JULIO,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,571700,TRUE,TRUE,APROBADO
22/10/2025 12:48:15,6117731,"t00140-BAÑO TAPADO, NO PASA EL AGUA",140,AV CROVARA 969,VILLA MADERO,EMERGENCIA,G-MANU,TERMINADO,90434,TRUE,TRUE,APROBADO
23/10/2025 17:36:56,6119591,T10 DESAGUES DE AA NO FUNCIONAN - ACONTEC,10,SAN MARTIN 2146,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,105200,TRUE,TRUE,APROBADO
23/10/2025 17:38:42,6119958,T5544 TECHO DE DEPOSITO SE DERRUMBO - ACONTEC,5544,AV. RIVADAVIA 18362,MORON,EMERGENCIA,G-ALEXIS,TERMINADO,86100,TRUE,TRUE,APROBADO
23/10/2025 20:15:00,6120034,T61 aire acondicionado de la tienda no enfría - ACONTEC,61,AV EVA PERON 9735,LOMA HERMOSA,EMERGENCIA,G-MANU,TERMINADO,,,,CERRADO
24/10/2025 9:06:20,6120343,t129 Tenemos filtraciones sobre el Rac- acon,129,PASTORINI 2009,LA REJA,EMERGENCIA,G-ALEXIS,TERMINADO,453000,TRUE,TRUE,APROBADO
24/10/2025 9:31:50,6120490,T98 - filtracion en linea de cajas y fonde en termicas - ACONTEC,98,INDEPENDENCIA 173,MORON,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
24/10/2025 9:33:08,6120403,T160 TIENDA CON AGUA EN SALON - ACON,160,ARTIGAS Y CAMPICHUELO 6015,VILLA BALLESTER,EMERGENCIA,G-ALEXIS,TERMINADO,155000,TRUE,TRUE,APROBADO
24/10/2025 12:15:41,6120524,T446 FILTRACION EN DEPOSITO Y GUARDAGANADO TAPADO - ACON,466,GURRUCHAGA 1824,PALERMO,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
25/10/2025 9:53:25,6121944,T241 - Filtracion genera salto de termica de freezers - ACONTEC,241,ROJAS 243,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
25/10/2025 10:02:40,6121839,T475 - Filtraciones sobre iluminacion - ACONTEC,475,AV SAN MARTIN 1372,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,805473,TRUE,FALSE,APROBADO
25/10/2025 10:03:22,6121840,T746 - Filtraciones SEVERASS - Acontec,746,MENDEZ DE LOS ANDES 961,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,148200,TRUE,TRUE,APROBADO
25/10/2025 10:26:34,6122106,T1101 - Filtraciones de agua en toda la tienda - ACONTEC,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,685000,TRUE,TRUE,APROBADO
25/10/2025 11:46:58,6121919,T 1098 FILTRACIONES EN EL CENTRO DE LA TIENDA Y SOBRE EQUIPOS - Acontec,1098,AVENIDA JUAN BAUTISTA ALBERDI 1550,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
25/10/2025 11:47:55,6122310,T151 - Gotera sobre tablero electrico,151,JOSE MARIA BOSCH 1336,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,89800,TRUE,TRUE,APROBADO
25/10/2025 11:46:15,6122109,T 5407- Filtraciones y goteras masivas en toda la tienda - ACONTEC,5407,AVENIDA BARTOLOME MITRE 5146,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
25/10/2025 12:57:15,6122365,T1070 - Se solicita arreglo en porton de parking - ACONTEC,1070,AV HIPOLITO YRIGOYEN 2040 Y MARCELO T. DE ALVEAR,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,78300,TRUE,TRUE,APROBADO
25/10/2025 12:59:05,6122376,T1006 - Goteras en deposito y salón - ACONTEC,1006,CL J. S. CROVARA 2472,TABLADA,EMERGENCIA,"G-ALEXIS , G-NAZA",TERMINADO,418000,TRUE,TRUE,APROBADO
25/10/2025 13:00:11,6122392,T208-Filtraciones por claraboya abierta - ACONTEC,208,AV PEDRO GOYENA 1373,CABALLITO,EMERGENCIA,G-JOSE,TERMINADO,132400,TRUE,TRUE,APROBADO
25/10/2025 21:20:18,6122890,T5543 Filtraciones por lluvia. - ACONTEC,5543,VERGARA 2371,HURLINGHAM,EMERGENCIA,G-JOSE,TERMINADO,162000,TRUE,TRUE,APROBADO
25/10/2025 21:20:53,6122863,T94 Filtraciones techo - ACONTEC,94,"Gral. Conrado Villegas 2224, B1681 William C. Morris",WILLIAM MORRIS,EMERGENCIA,G-ALEXIS,TERMINADO,325200,TRUE,TRUE,APROBADO
25/10/2025 21:21:27,6122823,T100 filtraciones en deposito - ACONTEC,100,AV PARANA 6370,VILLA ADELINA,PRESUPUESTO,G-MANU,TERMINADO,677000,TRUE,TRUE,APROBADO
25/10/2025 21:22:02,6122198,T44 Desbordas de guardaganado - ACONTEC,44,CL BRI.GRL DON J.M.DE ROSAS 945,LOMAS DEL MIRADOR,EMERGENCIA,G-ALEXIS,TERMINADO,125200,TRUE,TRUE,APROBADO
27/10/2025 10:57:05,6121923,T77 INUNDACIÓN POR FILTRACIONES DE LLUVIA - ACONTEC,77,PRIMERA JUNTA 5800,BILLINGHURST,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
27/10/2025 10:58:36,6118013,T1019- revision de termotanque - acont,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-JOSE,TERMINADO,1002858,TRUE,TRUE,APROBADO
27/10/2025 11:32:10,6123433,T1027 - Puerta de emergecia rota - acon,1027,F.L.BELTRAN Y GRAL PINTO 2269,ITUZAINGO,EMERGENCIA,G-JOSE,TERMINADO,78300,TRUE,TRUE,APROBADO
27/10/2025 11:33:19,6122708,TIENDA 499 - SIN LUZ EN LINEA DE CAJAS - ACONT,499,MISIONES 6458,PALOMAR,EMERGENCIA,G-ALEXIS,TERMINADO,59100,TRUE,TRUE,APROBADO
5/2/2025 11:05:53,5767804,Tienda 5407 filtraciones,5407,AVENIDA BARTOLOME MITRE 5146,CASEROS,EMERGENCIA,G-NAZA,TERMINADO,974000,TRUE,TRUE,APROBADO
29/10/2025 10:47:33,6120157,"919 Acta civil - ACONTEC sector depósito 2-reponer cerámicos faltantes en solado, dónde corresponda",919,GAONA 1170,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,1081000,TRUE,TRUE,APROBADO
29/10/2025 10:51:30,6127070,T1070 - Tapial de entrada a la tienda destrozado se solicita reparación - ACONTEC,1070,AV HIPOLITO YRIGOYEN 2040 Y MARCELO T. DE ALVEAR,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,102900,TRUE,TRUE,APROBADO
29/10/2025 14:39:07,6127416,T5551 - Se solicita destapar el desagüe por que esta generando filtraciones en el piso de abajo - ACONTEC,5551,AV JUAN MANUEL ROSAS 3200,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,148800,TRUE,TRUE,APROBADO
29/10/2025 18:15:11,6121503,T5374 FILTRACIÓN SOBRE MURALES ELECTRICOS -,5374,"AV. PRES. JUAN DOMINGO PERÓN 167, B1614 VILLA DE MAYO, PROVINCIA DE BUENOS AIRES",VILLA DE MAYO,PRESUPUESTO,G-MANU,TERMINADO,1125000,TRUE,TRUE,APROBADO
30/10/2025 10:54:53,6127335,T44 - Se solicita el cambio de Cañerías para guarda ganado y desagües - ACONTEC,44,CL BRI.GRL DON J.M.DE ROSAS 945,LOMAS DEL MIRADOR,EMERGENCIA,G-MANU,TERMINADO,,,,CERRADO
30/10/2025 10:56:13,6128586,T61 - Se solicita atmosférico - ACONTEC,61,AV EVA PERON 9735,LOMA HERMOSA,EMERGENCIA,G-NAZA,TERMINADO,622000,TRUE,TRUE,APROBADO
30/10/2025 10:57:13,6128603,t5318 - Se solicita instalación de cableado para visor de precios - ACONTEC,5318,CRISOLOGO LARRALDE 992,MORON,EMERGENCIA,G-JOSE,TERMINADO,59100,TRUE,TRUE,APROBADO
30/10/2025 11:05:41,6128621,T204 - Filtraciones en salón - ACONTEC,204,MORENO 1533,VILLA BALLESTER,EMERGENCIA,G-JOSE,TERMINADO,2118000,TRUE,TRUE,APROBADO
30/10/2025 11:34:44,6127654,T1083 Destapar desague de mural y merendero - ACONTEC,1083,AV BARTOLOME MITRE 2375,MORENO,EMERGENCIA,G-JOSE,TERMINADO,90400,TRUE,TRUE,APROBADO
30/10/2025 18:11:15,6106952,T110 - Se solicita arreglo de Portón - ACONTEC,110,AV ROCA 3729,TRUJUI,EMERGENCIA,G-ALEXIS,TERMINADO,254400,TRUE,TRUE,APROBADO
31/10/2025 9:43:05,6129772,T99 - Tienda sin agua - ACONTEC,99,Salvador María del Carril 169,PASO DEL REY,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
31/10/2025 10:15:41,6129813,T5392 - Caño roto provocando inundación - ACONTEC,5392,ARISTOBULO DEL VALLE 3349,MERLO,EMERGENCIA,G-JOSE,TERMINADO,104000,TRUE,TRUE,APROBADO
31/10/2025 15:02:31,6130454,T630 baños de damas y hombres super tapados - ACONTEC,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-JOSE,TERMINADO,708500,TRUE,TRUE,APROBADO
1/11/2025 10:21:04,6131185,T183 - Rotura de chapa de techo ( Robo a tienda) - ACONTEC,183,RODRIGUEZ PEÑA 1355,SANTOS LUGARES,EMERGENCIA,G-MANU,TERMINADO,418000,TRUE,TRUE,APROBADO
3/11/2025 16:01:25,6134180,TIENDA 148 CAÑOS DEL DEPO ROTOS,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-MANU,TERMINADO,118000,TRUE,TRUE,APROBADO
3/11/2025 16:10:22,6134005,TDA 1028 SE SOLICITA CAMION ATMOSFERICO,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,EMERGENCIA,G-NAZA,TERMINADO,484000,TRUE,TRUE,APROBADO
3/11/2025 16:06:56,6132778,T5257 - Baños sin agua - ACONTEC,5257,AMERICA 565,SAENZ PEÑA,EMERGENCIA,G-MANU,TERMINADO,348400,TRUE,TRUE,APROBADO
4/11/2025 10:45:36,6135391,t1022 - cañerias tapadas y se desborda - acon,1022,PRES.JUAN D.PERON 7230,MARTIN CORONADO,EMERGENCIA,G-ALEXIS,TERMINADO,270000,TRUE,TRUE,APROBADO
5/11/2025 17:08:36,6137149,T9 - Filtraciones sobre heladeras comerciales - ACONTEC,9,AV. RIVADAVIA 12646,CIUDADELA,PRESUPUESTO,G-MANU,TERMINADO,,TRUE,FALSE,CERRADO
7/11/2025 9:23:48,6138934,T158- Portón Desoldado - ACONTEC,158,Sarratea 910,JOSE LEON SUAREZ,EMERGENCIA,G-JOSE,TERMINADO,78300,TRUE,TRUE,APROBADO
7/11/2025 11:41:29,6139406,T30 - Filtracion en tienda - ACONTEC,30,RIVADAVIA 16275,HAEDO,EMERGENCIA,G-JOSE,TERMINADO,1908000,TRUE,TRUE,APROBADO
7/11/2025 11:44:08,6138279,T1070 - Totem de tienda desprendido por caerse - ACONTEC,1070,AV HIPOLITO YRIGOYEN 2040 Y MARCELO T. DE ALVEAR,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,114416,TRUE,TRUE,APROBADO
7/11/2025 14:59:13,6139348,Tda 157 puerta depósito colocar burlete y piso depósito desgastado - ACONTEC,157,AV MAYO 791,RAMOS MEJIA,EMERGENCIA,G-MANU,TERMINADO,88900,TRUE,TRUE,APROBADO
7/11/2025 15:04:33,6139892,T157 - Descolgar cartel que se esta por caer,157,AV MAYO 791,RAMOS MEJIA,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
7/11/2025 15:05:29,6139583,T5456 - Colocación de 20 tubos en reserva y en salon 3 tubos y 1 plafón,5456,AVENIDA RODRIGUEZ PEÑA 5019,VILLA LYNCH,EMERGENCIA,"G-ALEXIS , G-NAZA",TERMINADO,454259,TRUE,TRUE,APROBADO
7/11/2025 16:40:45,6139543,T5162 TRABAJOS EN TIENDA - ACONTEC 1- Ajuste de baranda 2- REPARACION DL PISO DEL DEPOSITO,5162,LA PLATA 4022,SANTOS LUGARES,EMERGENCIA,G-MANU,TERMINADO,57208,TRUE,TRUE,APROBADO
8/11/2025 9:07:52,6140160,T5392 - bomba de agua ( rebalza tanque) - ACONTEC,5392,ARISTOBULO DEL VALLE 3349,MERLO,EMERGENCIA,G-JOSE,TERMINADO,98300,TRUE,TRUE,APROBADO
8/11/2025 11:47:39,6140606,T1022 - se solicita trabajo en puerta del parking porque se rompio y no se puede cerrar - ACONTEC,1022,PRES.JUAN D.PERON 7230,MARTIN CORONADO,EMERGENCIA,G-ALEXIS,TERMINADO,93900,TRUE,TRUE,APROBADO
10/11/2025 12:09:37,6141692,T5344 Limpieza de desague - ACONT,5344,AV LIBERTADOR 6890,LOMA HERMOSA,EMERGENCIA,G-ALEXIS,TERMINADO,125230,TRUE,TRUE,APROBADO
10/11/2025 12:17:50,6142583,T19 -Vereda en mal estado se solicita mantenimiento - ACONTEC,19,CL JUAN M.DE ROSAS 3634,SAN JUSTO,PRESUPUESTO,G-JOSE,TERMINADO,625500,TRUE,TRUE,APROBADO
10/11/2025 12:18:30,6142576,T19 - Filtraciones en el depo cuarto del pedidos de ecommerce - ACONTEC,19,CL JUAN M.DE ROSAS 3634,SAN JUSTO,PRESUPUESTO,G-MANU,TERMINADO,1140000,TRUE,TRUE,APROBADO
10/11/2025 16:58:40,6143547,T5115 - Revisión de tomacorrientes de arcos de alarma,5115,SAN MARTIN 521,CIUDADELA,EMERGENCIA,G-MANU,TERMINADO,60900,TRUE,TRUE,APROBADO
11/11/2025 8:18:31,6144129,T5118 - indigente prendieron fuego afuera y afecto adentro del deposito,5118,AV GAONA 2443,RAMOS MEJIA,EMERGENCIA,G-JOSE,TERMINADO,2590000,TRUE,TRUE,APROBADO
11/11/2025 11:03:06,6144326,T5331 - Rotura y pozo en piso de deposito -ACONTEC,5331,WILLIAMS MORRIS 3924,CASTELAR,EMERGENCIA,AGUSTUN POR MAIL,TERMINADO,2530000,TRUE,TRUE,APROBADO
12/11/2025 10:56:10,6145197,T5371 filtracion en tienda - ACONTEC,5371,CONSTITUCION 560,MERLO,EMERGENCIA,G-MANU,TERMINADO,148800,TRUE,TRUE,APROBADO
12/11/2025 10:56:56,6145665,T1027 - TIENDA SIN AGUA (BOMBA NO FUNCIONA) - ACONTEC,1027,F.L.BELTRAN Y GRAL PINTO 2269,ITUZAINGO,PRESUPUESTO,G-JOSE,TERMINADO,1850000,TRUE,TRUE,APROBADO
12/11/2025 17:02:29,6145916,T1101 - deposito inundado (desagues tapados) - Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,129854,TRUE,TRUE,APROBADO
12/11/2025 12:39:40,6145480,T1026 - LIMPIEZA GUARDA GANADOS,1026,AV GDOR. INOCENCIO ARIAS 2983,CASTELAR,EMERGENCIA,G-MANU,TERMINADO,115400,TRUE,TRUE,APROBADO
12/11/2025 17:03:58,6145551,T5392 - tapar el tapa rollo ya que quedo un pedazo colgando - ACONTEC,5392,ARISTOBULO DEL VALLE 3349,MERLO,PRESUPUESTO,G-JOSE,TERMINADO,334875,TRUE,TRUE,APROBADO
12/11/2025 18:24:33,6146294,T5413 Estanterías caídas - ACONTEC,5413,AVENIDA MITRE 3825,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
14/11/2025 9:38:58,6147899,T630 - DESTAPAR LAS CAÑERIAS DEL BAÑO Y REPARACIÓN DE INODOROS URGENTE - ACONTEC,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-JOSE,TERMINADO,187000,TRUE,TRUE,APROBADO
13/11/2025 12:06:58,6147043,T129 - Pedido civil por ACTA - Acontec Chapa con N° domicilio Reparar pisos camara y deposito,129,PASTORINI 2009,LA REJA,EMERGENCIA,G-MANU,TERMINADO,402102,TRUE,TRUE,APROBADO
14/11/2025 11:21:40,6148121,T1026 - SOLICITUD LIMPIEZA DE DESAGÜE MURALES - ACONTEC,1026,AV GDOR. INOCENCIO ARIAS 2983,CASTELAR,EMERGENCIA,G-ALEXIS,TERMINADO,,TRUE,FALSE,CERRADO
14/11/2025 11:59:26,6148272,t1026 - Solicitud limpieza desagüe baños tienda / baños clientes - ACONTEC,1026,AV GDOR. INOCENCIO ARIAS 2983,CASTELAR,EMERGENCIA,G-ALEXIS,TERMINADO,125230,TRUE,TRUE,APROBADO
16/11/2025 14:26:51,6150385,T5167 - filtraciones por lluvia - ACONTEC,5167,PRIMERO DE MAYO 2156,PABLO PODESTA,EMERGENCIA,G-MANU,TERMINADO,228186,TRUE,TRUE,APROBADO
17/11/2025 9:05:03,6149876,T630 - filtraciones de agua en el depósito/ techo roto y con humedad - ACONTEC,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-JOSE,TERMINADO,242217,TRUE,TRUE,APROBADO
17/11/2025 9:04:25,6149722,T28 GOTERAS EN LINEA DE CAJA - ACONTEC,28,AV. SAN MARTIN 2971,MERLO,PRESUPUESTO,AGUSTUN POR MAIL,TERMINADO,,TRUE,FALSE,CERRADO
